player_key,player_id,player_name,competition,role,seasons,first_season,last_season,bat_innings,runs,balls,fours,sixes,bat_pp_runs,bat_pp_balls,bat_mid_runs,bat_mid_balls,bat_death_runs,bat_death_balls,sample,strike_rate,runs_per_innings,boundary_pct,bat_pp_sr,bat_mid_sr,bat_death_sr,bowl_innings,runs_conceded,balls_bowled,wickets,bowl_pp_runs,bowl_pp_balls,bowl_mid_runs,bowl_mid_balls,bowl_death_runs,bowl_death_balls,wides,noballs,economy,bowling_sr,wickets_per_innings,wide_rate,noball_rate,bowl_pp_economy,bowl_mid_economy,bowl_death_economy,min_sample,impact_raw,impact_reliability,impact_score,impact_percentile,cluster,profile_type
39a2dfa8,39a2dfa8,R Tewatia,IPL,bat,11,2014,2026,87.0,1210.0,885.0,99.0,57.0,6.0,7.0,352.0,362.0,852.0,516.0,87.0,136.72316384180792,13.908045977011493,17.627118644067796,85.71428571428571,97.23756906077348,165.11627906976744,,,,,,,,,,,,,,,,,,,,,10,0.1034795998223447,0.8969072164948454,0.09281159984065973,52.28571428571429,3,Balanced batting group
39f01cdb,39f01cdb,KP Pietersen,IPL,bat,5,2009,2016,36.0,1001.0,743.0,91.0,40.0,392.0,294.0,486.0,380.0,123.0,69.0,36.0,134.72409152086138,27.805555555555557,17.631224764468374,133.33333333333331,127.89473684210526,178.26086956521738,,,,,,,,,,,,,,,,,,,,,10,0.6688230945001016,0.782608695652174,0.5234267696087753,76.85714285714286,2,Run accumulators
3a60e0b5,3a60e0b5,WD Parnell,IPL,bat,5,2011,2023,13.0,65.0,80.0,4.0,1.0,11.0,14.0,5.0,8.0,49.0,58.0,13.0,81.25,5.0,6.25,78.57142857142857,62.5,84.48275862068965,,,,,,,,,,,,,,,,,,,,,10,-1.519688557565258,0.5652173913043478,-0.8589544021021019,8.285714285714285,1,Low-output batting group
3c6ffae8,3c6ffae8,YK Pathan,IPL,bat,12,2008,2019,153.0,3222.0,2245.0,263.0,161.0,361.0,245.0,1735.0,1299.0,1126.0,701.0,153.0,143.51893095768372,21.058823529411764,18.88641425389755,147.34693877551018,133.5642802155504,160.62767475035665,,,,,,,,,,,,,,,,,,,,,10,0.5569550363590545,0.9386503067484663,0.5227860157235297,76.57142857142857,2,Run accumulators
3d284ca3,3d284ca3,PD Salt,IPL,bat,4,2023,2026,40.0,1258.0,721.0,138.0,67.0,840.0,488.0,383.0,214.0,35.0,19.0,40.0,174.47988904299584,31.45,28.43273231622746,172.1311475409836,178.97196261682242,184.21052631578948,,,,,,,,,,,,,,,,,,,,,10,1.8104194636367061,0.8,1.448335570909365,99.42857142857143,0,High-impact power hitters
3d7e087f,3d7e087f,SK Trivedi,IPL,bat,6,2008,2013,14.0,42.0,59.0,3.0,1.0,0.0,0.0,0.0,1.0,42.0,58.0,14.0,71.1864406779661,3.0,6.779661016949152,,0.0,72.41379310344827,,,,,,,,,,,,,,,,,,,,,10,-1.7369103451522723,0.5833333333333334,-1.0131977013388254,6.0,1,Low-output batting group
3d8feaf8,3d8feaf8,MR Marsh,IPL,bat,10,2010,2026,62.0,1855.0,1249.0,155.0,111.0,839.0,537.0,776.0,555.0,240.0,157.0,62.0,148.51881505204162,29.919354838709676,21.297037630104082,156.23836126629422,139.81981981981983,152.86624203821657,,,,,,,,,,,,,,,,,,,,,10,1.0983401038982599,0.8611111111111112,0.945792867245724,92.28571428571428,2,Run accumulators
3eac9d95,3eac9d95,JDP Oram,IPL,bat,3,2008,2011,11.0,106.0,108.0,6.0,5.0,0.0,0.0,44.0,58.0,62.0,50.0,11.0,98.14814814814815,9.636363636363637,10.185185185185185,,75.86206896551724,124.0,,,,,,,,,,,,,,,,,,,,,10,-0.9259421717770441,0.5238095238095238,-0.4850173280736896,20.57142857142857,1,Low-output batting group
3edb58fc,3edb58fc,AD Mascarenhas,IPL,bat,5,2008,2013,11.0,79.0,78.0,5.0,1.0,4.0,2.0,26.0,36.0,49.0,40.0,11.0,101.28205128205127,7.181818181818182,7.6923076923076925,200.0,72.22222222222221,122.50000000000001,,,,,,,,,,,,,,,,,,,,,10,-1.074166721763194,0.5238095238095238,-0.5626587590188158,15.714285714285714,1,Low-output batting group
3fb19989,3fb19989,MA Starc,IPL,bat,5,2014,2026,22.0,111.0,121.0,11.0,0.0,0.0,0.0,37.0,35.0,74.0,86.0,22.0,91.73553719008265,5.045454545454546,9.090909090909092,,105.71428571428572,86.04651162790698,,,,,,,,,,,,,,,,,,,,,10,-1.258097767210553,0.6875,-0.8649422149572551,8.0,1,Low-output batting group
3fca55af,3fca55af,S Sohal,IPL,bat,3,2008,2011,20.0,368.0,292.0,34.0,18.0,279.0,220.0,85.0,63.0,4.0,9.0,20.0,126.02739726027397,18.4,17.80821917808219,126.81818181818181,134.92063492063494,44.44444444444444,,,,,,,,,,,,,,,,,,,,,10,0.14220438709691616,0.6666666666666666,0.0948029247312776,52.57142857142857,3,Balanced batting group
41eb4a4f,41eb4a4f,R Vinay Kumar,IPL,bat,10,2008,2018,42.0,310.0,274.0,21.0,9.0,0.0,0.0,48.0,48.0,262.0,226.0,42.0,113.13868613138686,7.380952380952381,10.948905109489052,,100.0,115.929203539823,,,,,,,,,,,,,,,,,,,,,10,-0.770446737670238,0.8076923076923077,-0.6222839035028844,14.000000000000002,1,Low-output batting group
4329fbb5,4329fbb5,SR Watson,IPL,bat,12,2008,2020,141.0,3880.0,2813.0,377.0,190.0,1421.0,1261.0,2006.0,1307.0,453.0,245.0,141.0,137.93103448275863,27.5177304964539,20.156416637042305,112.6883425852498,153.4812547819434,184.89795918367346,,,,,,,,,,,,,,,,,,,,,10,0.7957364471212826,0.9337748344370861,0.7430386691662307,86.85714285714286,2,Run accumulators
45a43fe2,45a43fe2,RD Gaikwad,IPL,bat,7,2020,2026,83.0,2823.0,2086.0,259.0,105.0,1378.0,1081.0,1149.0,836.0,296.0,169.0,83.0,135.33077660594438,34.01204819277108,17.449664429530202,127.47456059204441,137.44019138755982,175.14792899408286,,,,,,,,,,,,,,,,,,,,,10,0.9371307735293455,0.8924731182795699,0.8363640236874804,89.71428571428571,2,Run accumulators
45eda7c8,45eda7c8,CA Lynn,IPL,bat,7,2012,2021,42.0,1329.0,945.0,132.0,66.0,779.0,540.0,514.0,371.0,36.0,34.0,42.0,140.63492063492063,31.642857142857142,20.952380952380953,144.25925925925927,138.544474393531,105.88235294117648,,,,,,,,,,,,,,,,,,,,,10,1.0416300913465923,0.8076923076923077,0.8413166122414786,90.28571428571428,2,Run accumulators
462411b3,462411b3,JJ Bumrah,IPL,bat,11,2014,2026,29.0,75.0,86.0,6.0,1.0,0.0,0.0,10.0,7.0,65.0,79.0,29.0,87.20930232558139,2.586206896551724,8.13953488372093,,142.85714285714286,82.27848101265823,,,,,,,,,,,,,,,,,,,,,10,-1.4655579047613494,0.7435897435897436,-1.0897738266174135,4.0,1,Low-output batting group
46a9bea1,46a9bea1,TU Deshpande,IPL,bat,5,2020,2026,10.0,54.0,36.0,2.0,4.0,0.0,0.0,0.0,1.0,54.0,35.0,10.0,150.0,5.4,16.666666666666664,,0.0,154.2857142857143,,,,,,,,,,,,,,,,,,,,,10,-0.09672417120934806,0.5,-0.04836208560467379,44.0,1,Low-output batting group
470f446b,470f446b,V Suryavanshi,IPL,bat,2,2025,2026,20.0,831.0,367.0,68.0,77.0,570.0,250.0,261.0,117.0,0.0,0.0,20.0,226.43051771117166,41.55,39.509536784741144,227.99999999999997,223.0769230769231,,,,,,,,,,,,,,,,,,,,,,10,3.4210308242125,0.6666666666666666,2.2806872161416667,100.0,0,High-impact power hitters
48a1d7b7,48a1d7b7,SO Hetmyer,IPL,bat,8,2019,2026,85.0,1566.0,1049.0,99.0,96.0,74.0,71.0,536.0,422.0,956.0,556.0,85.0,149.28503336510963,18.423529411764704,18.589132507149667,104.22535211267605,127.01421800947867,171.94244604316546,,,,,,,,,,,,,,,,,,,,,10,0.519716625291191,0.8947368421052632,0.46500961210264463,74.57142857142857,2,Run accumulators
48fd7349,48fd7349,MEK Hussey,IPL,bat,7,2008,2015,58.0,1977.0,1612.0,198.0,52.0,828.0,767.0,888.0,709.0,261.0,136.0,58.0,122.64267990074443,34.08620689655172,15.508684863523573,107.95306388526727,125.24682651622004,191.91176470588235,,,,,,,,,,,,,,,,,,,,,10,0.6801840591104894,0.8529411764705882,0.5801569915942411,78.57142857142857,2,Run accumulators
495d42a5,495d42a5,R Ashwin,IPL,bat,16,2009,2025,93.0,833.0,705.0,64.0,29.0,78.0,73.0,279.0,276.0,476.0,356.0,93.0,118.15602836879432,8.956989247311828,13.191489361702127,106.84931506849315,101.08695652173914,133.7078651685393,,,,,,,,,,,,,,,,,,,,,10,-0.546813609364909,0.9029126213592233,-0.49372490942656827,19.714285714285715,3,Balanced batting group
4a8a2e3b,4a8a2e3b,MS Dhoni,IPL,bat,18,2008,2025,241.0,5439.0,3957.0,375.0,264.0,59.0,72.0,1912.0,1903.0,3468.0,1982.0,241.0,137.45261561789235,22.568464730290458,16.148597422289612,81.94444444444444,100.47293746715712,174.97477295660948,,,,,,,,,,,,,,,,,,,,,10,0.4318623736208967,0.9601593625498008,0.4146567013650841,71.71428571428572,3,Balanced batting group
4ae1755b,4ae1755b,HC Brook,IPL,bat,1,2023,2023,11.0,190.0,154.0,23.0,4.0,96.0,84.0,58.0,45.0,36.0,25.0,11.0,123.37662337662339,17.272727272727273,17.532467532467532,114.28571428571428,128.88888888888889,144.0,,,,,,,,,,,,,,,,,,,,,10,0.04427381582595463,0.5238095238095238,0.023191046385024085,47.714285714285715,3,Balanced batting group
4b57e452,4b57e452,M Vijay,IPL,bat,11,2009,2020,105.0,2619.0,2149.0,247.0,91.0,1574.0,1375.0,920.0,703.0,125.0,71.0,105.0,121.87063750581666,24.942857142857143,15.728245695672404,114.47272727272728,130.86770981507823,176.05633802816902,,,,,,,,,,,,,,,,,,,,,10,0.2850077653496553,0.9130434782608695,0.260224481406207,61.42857142857143,2,Run accumulators
4c5d73db,4c5d73db,CR Woakes,IPL,bat,3,2017,2021,12.0,78.0,77.0,7.0,2.0,0.0,0.0,15.0,21.0,63.0,56.0,12.0,101.29870129870129,6.5,11.688311688311687,,71.42857142857143,112.5,,,,,,,,,,,,,,,,,,,,,10,-0.9587743742445165,0.5454545454545454,-0.5229678404970087,18.0,1,Low-output batting group
4e04666c,4e04666c,YV Takawale,IPL,bat,3,2008,2014,10.0,192.0,178.0,26.0,3.0,121.0,132.0,42.0,33.0,29.0,13.0,10.0,107.86516853932584,19.2,16.292134831460675,91.66666666666666,127.27272727272727,223.0769230769231,,,,,,,,,,,,,,,,,,,,,10,-0.1502903521817525,0.5,-0.07514517609087601,42.57142857142857,3,Balanced batting group
4ec07775,4ec07775,RN ten Doeschate,IPL,bat,5,2011,2015,21.0,326.0,235.0,26.0,15.0,6.0,7.0,108.0,88.0,212.0,140.0,21.0,138.72340425531914,15.523809523809524,17.4468085106383,85.71428571428571,122.72727272727273,151.42857142857142,,,,,,,,,,,,,,,,,,,,,10,0.19611316249421054,0.6774193548387096,0.1328508520122073,55.14285714285714,3,Balanced batting group
5056011d,5056011d,GJ Bailey,IPL,bat,5,2009,2016,36.0,663.0,544.0,59.0,19.0,131.0,128.0,205.0,229.0,327.0,187.0,36.0,121.875,18.416666666666668,14.338235294117647,102.34375,89.51965065502183,174.86631016042782,,,,,,,,,,,,,,,,,,,,,10,-0.04460654300587302,0.782608695652174,-0.03490946843937878,44.285714285714285,3,Balanced batting group
508a1ea7,508a1ea7,SE Marsh,IPL,bat,9,2008,2017,69.0,2489.0,1871.0,269.0,78.0,779.0,735.0,1448.0,972.0,262.0,164.0,69.0,133.0304649919829,36.072463768115945,18.546231961517908,105.98639455782313,148.97119341563786,159.7560975609756,,,,,,,,,,,,,,,,,,,,,10,1.030524653749087,0.8734177215189873,0.9000784950466711,91.42857142857143,2,Run accumulators
50c6bc2b,50c6bc2b,LS Livingstone,IPL,bat,7,2019,2026,49.0,1066.0,687.0,70.0,76.0,179.0,135.0,542.0,393.0,345.0,159.0,49.0,155.16739446870452,21.755102040816325,21.251819505094613,132.5925925925926,137.91348600508906,216.98113207547172,,,,,,,,,,,,,,,,,,,,,10,0.8466557858873718,0.8305084745762712,0.7031548052284953,85.14285714285714,2,Run accumulators
51a3c5ef,51a3c5ef,MJ McClenaghan,IPL,bat,5,2015,2019,20.0,85.0,70.0,5.0,7.0,0.0,1.0,29.0,19.0,56.0,50.0,20.0,121.42857142857142,4.25,17.142857142857142,0.0,152.63157894736844,112.00000000000001,,,,,,,,,,,,,,,,,,,,,10,-0.5566443534420296,0.6666666666666666,-0.3710962356280195,25.428571428571427,3,Balanced batting group
541f85c9,541f85c9,SP Goswami,IPL,bat,7,2008,2020,21.0,293.0,295.0,32.0,3.0,163.0,167.0,104.0,106.0,26.0,22.0,21.0,99.32203389830508,13.952380952380953,11.864406779661017,97.60479041916167,98.11320754716981,118.18181818181819,,,,,,,,,,,,,,,,,,,,,10,-0.662882385305971,0.6774193548387096,-0.44904935778791566,21.714285714285715,1,Low-output batting group
5451a2c1,5451a2c1,B Chipli,IPL,bat,4,2008,2013,21.0,280.0,251.0,28.0,7.0,55.0,76.0,125.0,119.0,100.0,56.0,21.0,111.55378486055776,13.333333333333334,13.94422310756972,72.36842105263158,105.0420168067227,178.57142857142858,,,,,,,,,,,,,,,,,,,,,10,-0.431088528157181,0.6774193548387096,-0.2920277126226063,30.28571428571429,3,Balanced batting group
557153ca,557153ca,KK Cooper,IPL,bat,3,2012,2014,12.0,116.0,68.0,9.0,8.0,7.0,2.0,30.0,22.0,79.0,44.0,12.0,170.58823529411765,9.666666666666666,25.0,350.0,136.36363636363635,179.54545454545453,,,,,,,,,,,,,,,,,,,,,10,0.6953183807169201,0.5454545454545454,0.3792645713001384,69.42857142857143,0,High-impact power hitters
5574750c,5574750c,JC Archer,IPL,bat,6,2018,2026,37.0,283.0,201.0,16.0,18.0,0.0,4.0,50.0,44.0,233.0,153.0,37.0,140.7960199004975,7.648648648648648,16.91542288557214,0.0,113.63636363636364,152.2875816993464,,,,,,,,,,,,,,,,,,,,,10,-0.1292801530389509,0.7872340425531915,-0.10177373749874849,40.57142857142857,3,Balanced batting group
56ab442f,56ab442f,NM Coulter-Nile,IPL,bat,7,2013,2022,16.0,82.0,72.0,7.0,4.0,0.0,0.0,9.0,16.0,73.0,56.0,16.0,113.88888888888889,5.125,15.277777777777779,,56.25,130.35714285714286,,,,,,,,,,,,,,,,,,,,,10,-0.6994544637119815,0.6153846153846154,-0.43043351613045,22.857142857142858,1,Low-output batting group
57ee1fde,57ee1fde,YS Chahal,IPL,bat,8,2014,2022,17.0,37.0,86.0,0.0,0.0,0.0,0.0,4.0,23.0,33.0,63.0,17.0,43.02325581395349,2.176470588235294,0.0,,17.391304347826086,52.38095238095239,,,,,,,,,,,,,,,,,,,,,10,-2.4388264877390142,0.6296296296296297,-1.5355574182060459,0.8571428571428572,1,Low-output batting group
57efa3be,57efa3be,SB Styris,IPL,bat,3,2008,2011,10.0,131.0,133.0,10.0,3.0,8.0,13.0,83.0,93.0,40.0,27.0,10.0,98.49624060150376,13.1,9.774436090225564,61.53846153846154,89.24731182795699,148.14814814814815,,,,,,,,,,,,,,,,,,,,,10,-0.7872428700464749,0.5,-0.3936214350232372,23.714285714285715,1,Low-output batting group
5afd4539,5afd4539,MS Bisla,IPL,bat,6,2010,2015,39.0,798.0,702.0,93.0,23.0,474.0,434.0,272.0,235.0,52.0,33.0,39.0,113.67521367521367,20.46153846153846,16.524216524216524,109.21658986175116,115.74468085106382,157.57575757575756,,,,,,,,,,,,,,,,,,,,,10,-0.0008755461757367633,0.7959183673469388,-0.0006968632827291622,46.0,3,Balanced batting group
5b7ab5a9,5b7ab5a9,CV Varun,IPL,bat,6,2020,2026,12.0,26.0,48.0,2.0,0.0,0.0,0.0,0.0,3.0,26.0,45.0,12.0,54.166666666666664,2.1666666666666665,4.166666666666666,,0.0,57.77777777777777,,,,,,,,,,,,,,,,,,,,,10,-2.1218620141728746,0.5454545454545454,-1.1573792804579313,3.428571428571429,1,Low-output batting group
5b8c830e,5b8c830e,KH Pandya,IPL,bat,11,2016,2026,120.0,1897.0,1420.0,163.0,74.0,86.0,80.0,1029.0,851.0,782.0,489.0,120.0,133.59154929577466,15.808333333333334,16.690140845070424,107.5,120.9165687426557,159.91820040899796,,,,,,,,,,,,,,,,,,,,,10,0.10411294779383852,0.9230769230769231,0.09610425950200484,53.714285714285715,3,Balanced batting group
5bb1a1c4,5bb1a1c4,I Sharma,IPL,bat,8,2008,2024,21.0,57.0,69.0,4.0,2.0,0.0,0.0,12.0,14.0,45.0,55.0,21.0,82.6086956521739,2.7142857142857144,8.695652173913043,,85.71428571428571,81.81818181818183,,,,,,,,,,,,,,,,,,,,,10,-1.5088824206320637,0.6774193548387096,-1.0221461559120428,5.142857142857142,1,Low-output batting group
5bb5a915,5bb5a915,M Morkel,IPL,bat,8,2009,2016,20.0,126.0,90.0,11.0,5.0,0.0,0.0,10.0,9.0,116.0,81.0,20.0,140.0,6.3,17.77777777777778,,111.11111111111111,143.20987654320987,,,,,,,,,,,,,,,,,,,,,10,-0.16780485982615218,0.6666666666666666,-0.11186990655076795,40.0,3,Balanced batting group
5bdcdb72,5bdcdb72,TM Dilshan,IPL,bat,6,2008,2013,50.0,1153.0,1007.0,140.0,24.0,488.0,440.0,466.0,451.0,199.0,116.0,50.0,114.49851042701091,23.06,16.28599801390268,110.9090909090909,103.32594235033258,171.55172413793102,,,,,,,,,,,,,,,,,,,,,10,0.11412289217788747,0.8333333333333334,0.09510241014823964,52.85714285714286,3,Balanced batting group
5d9a1a73,5d9a1a73,R Sharma,IPL,bat,4,2010,2013,19.0,66.0,75.0,5.0,3.0,0.0,0.0,1.0,2.0,65.0,73.0,19.0,88.0,3.473684210526316,10.666666666666668,,50.0,89.04109589041096,,,,,,,,,,,,,,,,,,,,,10,-1.3244292829643036,0.6551724137931034,-0.8677295302179919,7.7142857142857135,1,Low-output batting group
5f547c8b,5f547c8b,Rashid Khan,IPL,bat,10,2017,2026,70.0,620.0,394.0,45.0,41.0,0.0,0.0,93.0,75.0,527.0,319.0,70.0,157.36040609137058,8.857142857142858,21.82741116751269,,124.0,165.2037617554859,,,,,,,,,,,,,,,,,,,,,10,0.3479597369846535,0.875,0.30446476986157184,64.85714285714286,2,Run accumulators
5fa06777,5fa06777,IK Pathan,IPL,bat,9,2008,2017,82.0,1150.0,950.0,88.0,38.0,92.0,69.0,395.0,437.0,663.0,444.0,82.0,121.05263157894737,14.024390243902438,13.263157894736842,133.33333333333331,90.38901601830663,149.32432432432432,,,,,,,,,,,,,,,,,,,,,10,-0.28384537061648657,0.8913043478260869,-0.25299261294078146,32.0,3,Balanced batting group
5ffc0565,5ffc0565,V Nigam,IPL,bat,2,2025,2026,10.0,157.0,89.0,18.0,8.0,20.0,8.0,53.0,33.0,84.0,48.0,10.0,176.40449438202248,15.7,29.213483146067414,250.0,160.6060606060606,175.0,,,,,,,,,,,,,,,,,,,,,10,1.192981636969931,0.5,0.5964908184849658,80.28571428571428,0,High-impact power hitters
626c5379,626c5379,R Sathish,IPL,bat,4,2010,2016,24.0,270.0,231.0,22.0,6.0,0.0,7.0,106.0,106.0,164.0,118.0,24.0,116.88311688311688,11.25,12.121212121212121,0.0,100.0,138.98305084745763,,,,,,,,,,,,,,,,,,,,,10,-0.5063424217753157,0.7058823529411765,-0.35741818007669335,26.285714285714285,3,Balanced batting group
62af8546,62af8546,Mohammad Nabi,IPL,bat,6,2017,2024,19.0,221.0,152.0,18.0,12.0,26.0,15.0,66.0,50.0,129.0,87.0,19.0,145.39473684210526,11.631578947368421,19.736842105263158,173.33333333333334,132.0,148.27586206896552,,,,,,,,,,,,,,,,,,,,,10,0.21206232508845613,0.6551724137931034,0.13893738540278175,55.42857142857143,0,High-impact power hitters
650d5e49,650d5e49,R Powell,IPL,bat,5,2022,2026,28.0,486.0,339.0,31.0,35.0,15.0,13.0,183.0,174.0,288.0,152.0,28.0,143.36283185840708,17.357142857142858,19.469026548672566,115.38461538461537,105.17241379310344,189.4736842105263,,,,,,,,,,,,,,,,,,,,,10,0.41714509469299044,0.7368421052631579,0.3073700697737825,65.14285714285715,2,Run accumulators
662c47a6,662c47a6,Y Nagar,IPL,bat,4,2009,2012,20.0,285.0,259.0,20.0,9.0,2.0,3.0,104.0,129.0,179.0,127.0,20.0,110.03861003861005,14.25,11.196911196911197,66.66666666666666,80.62015503875969,140.94488188976376,,,,,,,,,,,,,,,,,,,,,10,-0.5137610184613817,0.6666666666666666,-0.34250734564092095,26.571428571428573,3,Balanced batting group
66b30f71,66b30f71,AB Dinda,IPL,bat,8,2008,2017,16.0,26.0,48.0,2.0,0.0,0.0,0.0,6.0,8.0,20.0,40.0,16.0,54.166666666666664,1.625,4.166666666666666,,75.0,50.0,,,,,,,,,,,,,,,,,,,,,10,-2.1450577838606444,0.6153846153846154,-1.320035559298858,1.7142857142857144,1,Low-output batting group
68c56d09,68c56d09,KA Jamieson,IPL,bat,3,2021,2026,10.0,77.0,73.0,6.0,4.0,0.0,0.0,24.0,35.0,53.0,38.0,10.0,105.47945205479452,7.7,13.698630136986301,,68.57142857142857,139.4736842105263,,,,,,,,,,,,,,,,,,,,,10,-0.772162439234572,0.5,-0.38608121961728575,24.0,1,Low-output batting group
6a26221c,6a26221c,AK Markram,IPL,bat,6,2021,2026,66.0,1671.0,1234.0,131.0,68.0,486.0,375.0,889.0,695.0,296.0,164.0,66.0,135.41329011345218,25.318181818181817,16.12641815235008,129.6,127.91366906474819,180.4878048780488,,,,,,,,,,,,,,,,,,,,,10,0.5182721271918346,0.868421052631579,0.4500784262455406,73.14285714285714,2,Run accumulators
6afb26d6,6afb26d6,MD Mishra,IPL,bat,3,2010,2012,17.0,237.0,208.0,24.0,8.0,129.0,124.0,81.0,65.0,27.0,19.0,17.0,113.9423076923077,13.941176470588236,15.384615384615385,104.03225806451613,124.61538461538461,142.10526315789474,,,,,,,,,,,,,,,,,,,,,10,-0.31726061468451217,0.6296296296296297,-0.19975668331987786,34.85714285714286,3,Balanced batting group
6b19d823,6b19d823,A Mishra,IPL,bat,13,2008,2023,55.0,381.0,419.0,31.0,5.0,1.0,5.0,120.0,164.0,260.0,250.0,55.0,90.9307875894988,6.927272727272728,8.591885441527445,20.0,73.17073170731707,104.0,,,,,,,,,,,,,,,,,,,,,10,-1.2075896886386286,0.8461538461538461,-1.021806659617301,5.428571428571429,1,Low-output batting group
6b2ff18f,6b2ff18f,SB Dubey,IPL,bat,3,2024,2026,16.0,215.0,137.0,17.0,13.0,14.0,6.0,55.0,49.0,146.0,82.0,16.0,156.93430656934305,13.4375,21.897810218978105,233.33333333333334,112.24489795918366,178.0487804878049,,,,,,,,,,,,,,,,,,,,,10,0.5402659865688154,0.6153846153846154,0.3324713763500404,66.28571428571428,0,High-impact power hitters
6b71e6cf,6b71e6cf,KC Sangakkara,IPL,bat,6,2008,2013,68.0,1687.0,1392.0,195.0,27.0,522.0,450.0,963.0,812.0,202.0,130.0,68.0,121.19252873563218,24.808823529411764,15.948275862068966,115.99999999999999,118.59605911330048,155.3846153846154,,,,,,,,,,,,,,,,,,,,,10,0.2770607166245206,0.8717948717948718,0.2415401119290693,60.57142857142858,3,Balanced batting group
6b8eb6e5,6b8eb6e5,S Sreesanth,IPL,bat,5,2008,2013,12.0,34.0,55.0,6.0,0.0,0.0,0.0,0.0,0.0,34.0,55.0,12.0,61.81818181818181,2.8333333333333335,10.909090909090908,,,61.81818181818181,,,,,,,,,,,,,,,,,,,,,10,-1.7351828444098272,0.5454545454545454,-0.9464633696780873,7.428571428571429,1,Low-output batting group
6c19c6e5,6c19c6e5,YBK Jaiswal,IPL,bat,7,2020,2026,79.0,2536.0,1649.0,306.0,107.0,1633.0,1022.0,815.0,585.0,88.0,42.0,79.0,153.79017586416012,32.10126582278481,25.04548211036992,159.78473581213308,139.31623931623932,209.52380952380955,,,,,,,,,,,,,,,,,,,,,10,1.4061161207275994,0.8876404494382022,1.2481255453649478,96.85714285714285,2,Run accumulators
6c6591ab,6c6591ab,PP Ojha,IPL,bat,6,2008,2014,19.0,16.0,45.0,0.0,0.0,0.0,0.0,0.0,2.0,16.0,43.0,19.0,35.55555555555556,0.8421052631578947,0.0,,0.0,37.2093023255814,,,,,,,,,,,,,,,,,,,,,10,-2.607801269294941,0.6551724137931034,-1.7085594522966852,0.2857142857142857,1,Low-output batting group
6c882e9a,6c882e9a,PBB Rajapaksa,IPL,bat,2,2022,2023,13.0,277.0,191.0,22.0,15.0,77.0,48.0,194.0,135.0,6.0,8.0,13.0,145.0261780104712,21.307692307692307,19.3717277486911,160.41666666666669,143.70370370370372,75.0,,,,,,,,,,,,,,,,,,,,,10,0.6077143742135238,0.5652173913043478,0.34349073325112234,67.71428571428572,0,High-impact power hitters
6eb146d2,6eb146d2,Gurkeerat Singh,IPL,bat,6,2012,2020,32.0,511.0,422.0,55.0,11.0,35.0,37.0,225.0,223.0,251.0,162.0,32.0,121.09004739336493,15.96875,15.639810426540285,94.5945945945946,100.89686098654708,154.93827160493828,,,,,,,,,,,,,,,,,,,,,10,-0.11417425620173133,0.7619047619047619,-0.08698990948703328,41.14285714285714,3,Balanced batting group
7050a1e7,7050a1e7,DB Das,IPL,bat,3,2008,2013,22.0,304.0,261.0,23.0,16.0,58.0,53.0,129.0,111.0,117.0,97.0,22.0,116.47509578544062,13.818181818181818,14.942528735632186,109.43396226415094,116.21621621621621,120.61855670103093,,,,,,,,,,,,,,,,,,,,,10,-0.30056628449359973,0.6875,-0.20663932058934967,34.0,3,Balanced batting group
709b0bac,709b0bac,SS Tiwary,IPL,bat,11,2008,2021,73.0,1494.0,1244.0,111.0,50.0,169.0,161.0,871.0,768.0,454.0,315.0,73.0,120.09646302250805,20.465753424657535,12.942122186495178,104.96894409937889,113.41145833333333,144.12698412698413,,,,,,,,,,,,,,,,,,,,,10,-0.03392253288828953,0.8795180722891566,-0.029835480733073863,44.57142857142857,3,Balanced batting group
70d205c9,70d205c9,AT Rayudu,IPL,bat,14,2010,2023,185.0,4348.0,3409.0,359.0,173.0,777.0,732.0,2392.0,1979.0,1179.0,698.0,185.0,127.54473452625403,23.502702702702702,15.605749486652979,106.14754098360655,120.86912582112177,168.9111747851003,,,,,,,,,,,,,,,,,,,,,10,0.3038844001865488,0.9487179487179487,0.28830058479236675,63.714285714285715,3,Balanced batting group
725529bc,725529bc,SC Ganguly,IPL,bat,5,2008,2012,56.0,1349.0,1263.0,137.0,42.0,529.0,518.0,630.0,642.0,190.0,103.0,56.0,106.80918448139352,24.089285714285715,14.172604908946951,102.12355212355213,98.13084112149532,184.46601941747574,,,,,,,,,,,,,,,,,,,,,10,-0.033290638620787,0.8484848484848485,-0.028246602466122234,44.857142857142854,3,Balanced batting group
72861603,72861603,GC Smith,IPL,bat,4,2008,2011,29.0,739.0,668.0,94.0,9.0,374.0,387.0,299.0,241.0,66.0,40.0,29.0,110.62874251497006,25.482758620689655,15.419161676646706,96.64082687338501,124.06639004149378,165.0,,,,,,,,,,,,,,,,,,,,,10,0.12860930868974174,0.7435897435897436,0.09563256287185937,53.142857142857146,3,Balanced batting group
73ad96ed,73ad96ed,DJ Hooda,IPL,bat,11,2015,2025,101.0,1497.0,1173.0,98.0,62.0,164.0,164.0,867.0,689.0,466.0,320.0,101.0,127.62148337595909,14.821782178217822,13.640238704177325,100.0,125.8345428156749,145.625,,,,,,,,,,,,,,,,,,,,,10,-0.13770556302606682,0.9099099099099099,-0.12529965644714183,39.42857142857143,3,Balanced batting group
