player_key,player_id,player_name,competition,role,seasons,first_season,last_season,bat_innings,runs,balls,fours,sixes,bat_pp_runs,bat_pp_balls,bat_mid_runs,bat_mid_balls,bat_death_runs,bat_death_balls,sample,strike_rate,runs_per_innings,boundary_pct,bat_pp_sr,bat_mid_sr,bat_death_sr,bowl_innings,runs_conceded,balls_bowled,wickets,bowl_pp_runs,bowl_pp_balls,bowl_mid_runs,bowl_mid_balls,bowl_death_runs,bowl_death_balls,wides,noballs,economy,bowling_sr,wickets_per_innings,wide_rate,noball_rate,bowl_pp_economy,bowl_mid_economy,bowl_death_economy,min_sample,impact_raw,impact_reliability,impact_score,impact_percentile,cluster,profile_type,domestic_player_key,closest_ipl_player,closest_ipl_profile_type,closest_ipl_impact_percentile,similarity_score,distance,sample_percentile,similarity_percentile,scouting_score,scouting_reason
26d76ad9,26d76ad9,Virat Singh,SMA,bat,4,2016,2021,36.0,1236.0,948.0,112.0,40.0,333.0,292.0,605.0,503.0,298.0,153.0,36.0,130.37974683544306,34.333333333333336,16.033755274261605,114.04109589041096,120.27833001988071,194.77124183006535,,,,,,,,,,,,,,,,,,,,,15,0.8799142380915306,0.782608695652174,0.6886285341585892,86.38297872340426,2,Run accumulators,26d76ad9,MEK Hussey,Run accumulators,78.57142857142857,70.84201864992299,0.41159162183344555,96.7741935483871,83.22580645161291,87.15236787920385,"Run accumulators; SR 130.4, RPI 34.3, boundary% 16.0; closest IPL comp: MEK Hussey"
a446c7be,a446c7be,Vivek Singh,SMA,bat,6,2016,2023,42.0,1056.0,775.0,102.0,49.0,595.0,428.0,326.0,262.0,135.0,85.0,42.0,136.25806451612902,25.142857142857142,19.483870967741936,139.01869158878503,124.42748091603053,158.8235294117647,,,,,,,,,,,,,,,,,,,,,15,0.6622946852878684,0.8076923076923077,0.5349303227325091,80.85106382978722,2,Run accumulators,a446c7be,E Lewis,Run accumulators,75.14285714285714,72.53598439552641,0.37862608239680007,99.35483870967742,90.32258064516128,85.99450926561427,"Run accumulators; SR 136.3, RPI 25.1, boundary% 19.5; closest IPL comp: E Lewis"
ebf25cf2,ebf25cf2,Priyank Panchal,SMA,bat,6,2016,2023,35.0,968.0,751.0,101.0,27.0,542.0,416.0,363.0,302.0,63.0,33.0,35.0,128.8948069241012,27.65714285714286,17.0439414114514,130.28846153846155,120.19867549668875,190.9090909090909,,,,,,,,,,,,,,,,,,,,,15,0.5257309963844126,0.7777777777777778,0.40890188607676525,77.02127659574468,2,Run accumulators,ebf25cf2,RG Sharma,Run accumulators,78.85714285714286,72.65399026319591,0.37638689406790465,94.83870967741936,90.96774193548387,83.18050789293068,"Run accumulators; SR 128.9, RPI 27.7, boundary% 17.0; closest IPL comp: RG Sharma"
673314ef,673314ef,Rohan Kadam,SMA,bat,2,2019,2021,25.0,995.0,761.0,112.0,27.0,438.0,362.0,448.0,342.0,109.0,57.0,25.0,130.74901445466492,39.8,18.265440210249672,120.99447513812154,130.99415204678363,191.2280701754386,,,,,,,,,,,,,,,,,,,,,15,1.3063471456844624,0.7142857142857143,0.9331051040603302,95.74468085106383,2,Run accumulators,673314ef,KL Rahul,Run accumulators,96.0,64.21474194443299,0.5572748090544866,68.06451612903226,60.0,82.65648592999314,"Run accumulators; SR 130.7, RPI 39.8, boundary% 18.3; closest IPL comp: KL Rahul"
0494fa6e,0494fa6e,Vishnu Vinod,SMA,bat,5,2018,2023,27.0,768.0,532.0,62.0,39.0,376.0,258.0,253.0,195.0,139.0,79.0,27.0,144.36090225563908,28.444444444444443,18.984962406015036,145.73643410852713,129.74358974358975,175.9493670886076,,,,,,,,,,,,,,,,,,,,,15,0.9920127205825442,0.7297297297297297,0.7239011744791537,88.08510638297872,2,Run accumulators,0494fa6e,A Raghuvanshi,Run accumulators,86.57142857142858,65.5560430374091,0.5254123855970942,75.80645161290323,66.45161290322581,80.83493479752917,"Run accumulators; SR 144.4, RPI 28.4, boundary% 19.0; closest IPL comp: A Raghuvanshi"
acc1aeda,acc1aeda,SP Jackson,SMA,bat,6,2016,2023,37.0,1069.0,822.0,94.0,47.0,216.0,220.0,559.0,426.0,294.0,176.0,37.0,130.04866180048663,28.89189189189189,17.153284671532848,98.18181818181819,131.2206572769953,167.04545454545453,,,,,,,,,,,,,,,,,,,,,15,0.6246030923872562,0.7872340425531915,0.4917088174112442,80.0,2,Run accumulators,acc1aeda,KS Williamson,Run accumulators,70.28571428571428,64.79782509516113,0.5432616735691589,98.06451612903226,63.87096774193548,78.6774193548387,"Run accumulators; SR 130.0, RPI 28.9, boundary% 17.2; closest IPL comp: KS Williamson"
1399b39c,1399b39c,Anmolpreet Singh,SMA,bat,5,2018,2023,33.0,954.0,678.0,85.0,37.0,201.0,177.0,498.0,384.0,255.0,117.0,33.0,140.7079646017699,28.90909090909091,17.99410029498525,113.55932203389831,129.6875,217.94871794871793,,,,,,,,,,,,,,,,,,,,,15,0.8914893090644584,0.7674418604651163,0.684166213933189,85.95744680851064,2,Run accumulators,1399b39c,Q de Kock,Run accumulators,85.42857142857143,61.92871899350711,0.6147597047903486,90.96774193548387,52.25806451612903,78.28414550446122,"Run accumulators; SR 140.7, RPI 28.9, boundary% 18.0; closest IPL comp: Q de Kock"
663b5e34,663b5e34,PN Mankad,SMA,bat,6,2016,2024,29.0,681.0,478.0,68.0,24.0,80.0,57.0,382.0,300.0,219.0,121.0,29.0,142.46861924686192,23.482758620689655,19.246861924686193,140.35087719298244,127.33333333333334,180.99173553719007,,,,,,,,,,,,,,,,,,,,,15,0.6876070554262865,0.7435897435897436,0.5112975540349309,80.42553191489363,2,Run accumulators,663b5e34,MP Stoinis,Run accumulators,78.28571428571428,66.0816442374349,0.5132795370631915,81.29032258064515,70.3225806451613,78.02951269732327,"Run accumulators; SR 142.5, RPI 23.5, boundary% 19.2; closest IPL comp: MP Stoinis"
34819e70,34819e70,Samarth Vyas,SMA,bat,4,2019,2023,22.0,512.0,352.0,45.0,30.0,162.0,117.0,270.0,191.0,80.0,44.0,22.0,145.45454545454547,23.272727272727273,21.306818181818183,138.46153846153845,141.36125654450262,181.8181818181818,,,,,,,,,,,,,,,,,,,,,15,0.8422885029985366,0.6875,0.5790733458114938,82.12765957446808,2,Run accumulators,34819e70,Abishek Porel,Run accumulators,77.71428571428571,70.21460884403699,0.4242050428867774,55.80645161290323,81.29032258064515,77.97014413177763,"Run accumulators; SR 145.5, RPI 23.3, boundary% 21.3; closest IPL comp: Abishek Porel"
f079e8fe,f079e8fe,Jay Bista,SMA,bat,3,2018,2021,26.0,820.0,589.0,98.0,25.0,516.0,378.0,251.0,188.0,53.0,23.0,26.0,139.21901528013584,31.53846153846154,20.882852292020374,136.5079365079365,133.51063829787233,230.43478260869566,,,,,,,,,,,,,,,,,,,,,15,1.1531427781397443,0.7222222222222222,0.832825339767593,92.34042553191489,2,Run accumulators,f079e8fe,HM Amla,Run accumulators,87.14285714285714,60.49207478584354,0.6531091114666506,71.61290322580646,46.45161290322581,77.75909402882635,"Run accumulators; SR 139.2, RPI 31.5, boundary% 20.9; closest IPL comp: HM Amla"
62e07f92,62e07f92,KH Devdhar,SMA,bat,4,2016,2021,45.0,1432.0,1175.0,165.0,31.0,777.0,660.0,499.0,430.0,156.0,85.0,45.0,121.87234042553192,31.822222222222223,16.680851063829788,117.72727272727272,116.04651162790698,183.52941176470588,,,,,,,,,,,,,,,,,,,,,15,0.5934579914779864,0.8181818181818182,0.4855565384819888,79.57446808510639,2,Run accumulators,62e07f92,MEK Hussey,Run accumulators,78.57142857142857,64.18217826108243,0.558064913179117,100.0,59.354838709677416,77.58339052848319,"Run accumulators; SR 121.9, RPI 31.8, boundary% 16.7; closest IPL comp: MEK Hussey"
adf454e9,adf454e9,Rahul Singh,SMA,bat,4,2018,2023,24.0,613.0,407.0,66.0,22.0,260.0,160.0,275.0,207.0,78.0,40.0,24.0,150.61425061425064,25.541666666666668,21.62162162162162,162.5,132.8502415458937,195.0,,,,,,,,,,,,,,,,,,,,,15,1.0934544624491696,0.7058823529411765,0.771850208787649,89.7872340425532,2,Run accumulators,adf454e9,C Green,Run accumulators,86.28571428571429,61.47913889769068,0.6265680000237651,64.51612903225806,50.32258064516129,76.13040494166094,"Run accumulators; SR 150.6, RPI 25.5, boundary% 21.6; closest IPL comp: C Green"
e6e9b619,e6e9b619,Tanmay Agarwal,SMA,bat,6,2016,2023,36.0,925.0,747.0,96.0,22.0,569.0,477.0,311.0,246.0,45.0,24.0,36.0,123.82864792503348,25.694444444444443,15.796519410977242,119.28721174004193,126.42276422764228,187.5,,,,,,,,,,,,,,,,,,,,,15,0.246674615047937,0.782608695652174,0.19304969873316805,62.5531914893617,2,Run accumulators,e6e9b619,M Vijay,Run accumulators,61.42857142857143,73.3637788853213,0.36307046228241807,96.7741935483871,93.54838709677419,75.43514070006863,"Run accumulators; SR 123.8, RPI 25.7, boundary% 15.8; closest IPL comp: M Vijay"
b63e358a,b63e358a,RK Bhui,SMA,bat,5,2018,2023,28.0,926.0,600.0,52.0,62.0,78.0,88.0,470.0,353.0,378.0,159.0,28.0,154.33333333333331,33.07142857142857,19.0,88.63636363636364,133.1444759206799,237.73584905660377,,,,,,,,,,,,,,,,,,,,,15,1.4610834400884478,0.7368421052631579,1.0765877979599088,98.29787234042553,2,Run accumulators,b63e358a,AB de Villiers,Run accumulators,94.0,51.02435686067576,0.959848318579583,78.70967741935485,13.548387096774196,74.17227179135209,"Run accumulators; SR 154.3, RPI 33.1, boundary% 19.0; closest IPL comp: AB de Villiers"
c6272773,c6272773,Shivam Chauhan,SMA,bat,3,2018,2021,22.0,627.0,509.0,69.0,12.0,162.0,134.0,400.0,326.0,65.0,49.0,22.0,123.1827111984283,28.5,15.913555992141454,120.89552238805969,122.69938650306749,132.6530612244898,,,,,,,,,,,,,,,,,,,,,15,0.3961761307114715,0.6875,0.2723710898641366,67.65957446808511,3,Balanced batting group,c6272773,G Gambhir,Run accumulators,72.28571428571429,75.12647499861318,0.3310886741570929,55.80645161290323,94.83870967741936,72.67638984214139,"Balanced batting group; SR 123.2, RPI 28.5, boundary% 15.9; closest IPL comp: G Gambhir"
28c78fb3,28c78fb3,Harpreet Singh,SMA,bat,7,2016,2024,34.0,1181.0,899.0,102.0,42.0,222.0,230.0,691.0,548.0,268.0,121.0,34.0,131.36818687430477,34.73529411764706,16.017797552836484,96.52173913043478,126.09489051094891,221.48760330578514,,,,,,,,,,,,,,,,,,,,,15,0.9223544717567459,0.7727272727272727,0.7127284554483945,87.2340425531915,2,Run accumulators,28c78fb3,MEK Hussey,Run accumulators,78.57142857142857,52.90038829711898,0.8903452927101883,92.90322580645162,20.0,71.27590940288263,"Run accumulators; SR 131.4, RPI 34.7, boundary% 16.0; closest IPL comp: MEK Hussey"
