player_key,player_name,player_id,competition,season,bat_innings,runs,balls,fours,sixes,bat_pp_runs,bat_pp_balls,bat_mid_runs,bat_mid_balls,bat_death_runs,bat_death_balls,strike_rate,runs_per_innings,boundary_pct,bat_pp_sr,bat_mid_sr,bat_death_sr,role,bowl_innings,runs_conceded,balls_bowled,wickets,bowl_pp_runs,bowl_pp_balls,bowl_mid_runs,bowl_mid_balls,bowl_death_runs,bowl_death_balls,wides,noballs,economy,bowling_sr,wickets_per_innings,bowl_pp_economy,bowl_mid_economy,bowl_death_economy,wide_rate,noball_rate,caf_strike_rate,caf_runs_per_innings,caf_boundary_pct,caf_bat_pp_sr,caf_bat_mid_sr,caf_bat_death_sr,caf_economy,caf_bowling_sr,caf_wickets_per_innings,caf_bowl_pp_economy,caf_bowl_mid_economy,caf_bowl_death_economy,shrunk_strike_rate,shrunk_runs_per_innings,shrunk_boundary_pct,shrunk_bat_pp_sr,shrunk_bat_mid_sr,shrunk_bat_death_sr,shrunk_economy,shrunk_bowling_sr,shrunk_wickets_per_innings,shrunk_bowl_pp_economy,shrunk_bowl_mid_economy,shrunk_bowl_death_economy,impact_raw,impact_reliability,impact_score,impact_percentile
cf0ccafa,M Siddharth,cf0ccafa,IPL,2025,,,,,,,,,,,,,,,,,,bowl,2.0,67.0,42.0,2.0,17.0,12.0,50.0,30.0,0.0,0.0,2.0,0.0,9.571428571428573,21.0,1.0,8.5,10.0,,0.2857142857142857,0.0,,,,,,,11.655225203448556,24.241506646971935,0.8356867779204107,10.443605146383014,12.185978084415583,,,,,,,,11.126358352307877,28.32542496765179,0.6579386942453301,10.822173358802877,10.594301552928696,,0.14993708579253784,0.16666666666666666,0.02498951429875622,48.794906775807185
cf0ccafa,M Siddharth,cf0ccafa,IPL,2026,,,,,,,,,,,,,,,,,,bowl,4.0,145.0,90.0,6.0,16.0,12.0,86.0,54.0,43.0,24.0,3.0,0.0,9.666666666666668,15.0,1.5,8.0,9.555555555555555,10.75,0.2,0.0,,,,,,,11.771197593532621,17.31536189069424,1.253530166880616,9.829275431889895,11.644379058441556,12.939814814814815,,,,,,,11.18975932158361,26.830740981548857,0.7423915993782878,10.688237722019034,10.636674759556932,12.951943435343525,0.5703459712469222,0.2857142857142857,0.16295599178483483,70.71396089131423
cf0ccafa,M Siddharth,cf0ccafa,SMA,2019,,,,,,,,,,,,,,,,,,bowl,4.0,67.0,84.0,11.0,7.0,18.0,60.0,60.0,0.0,6.0,1.0,0.0,4.7857142857142865,7.636363636363637,2.75,2.3333333333333335,6.0,0.0,0.07142857142857142,0.0,,,,,,,5.827612601724278,8.815093326171613,2.298138639281129,2.8668720009678865,7.31158685064935,0.0,,,,,,,10.199161822948886,25.41402955412842,0.9164930114450399,9.5278371501987,9.914542724924898,10.79530763287439,1.763970206965455,0.2857142857142857,0.5039914877044158,99.36180657830143
cf0ccafa,M Siddharth,cf0ccafa,SMA,2021,,,,,,,,,,,,,,,,,,bowl,1.0,20.0,24.0,4.0,14.0,12.0,6.0,12.0,0.0,0.0,0.0,1.0,5.0,6.0,4.0,7.0,3.0,,0.0,0.25,,,,,,,6.088550479413424,6.926144756277695,3.3427471116816427,8.600616002903658,3.655793425324675,,,,,,,,10.836094467775695,27.695356226222536,0.7688583252018136,10.752439028752423,10.112308162901181,,2.400194181631086,0.09090909090909091,0.21819947105737156,88.56161021109475
cf38d7e2,MK Mahale,cf38d7e2,SMA,2024,,,,,,,,,,,,,,,,,,bowl,1.0,39.0,18.0,0.0,0.0,0.0,15.0,12.0,24.0,6.0,0.0,0.0,13.0,,0.0,,7.5,24.0,0.0,0.0,,,,,,,15.830231246474902,,0.0,,9.139483563311687,28.88888888888889,,,,,,,11.299984028111956,,0.6096798913122116,,10.373436264710088,13.71315581323211,-1.2024439034315724,0.09090909090909091,-0.10931308213014286,16.372115856651938
cf495041,Chengkam Sangma,cf495041,SMA,2019,,,,,,,,,,,,,,,,,,bowl,2.0,36.0,30.0,1.0,30.0,24.0,0.0,0.0,6.0,6.0,2.0,0.0,7.199999999999999,30.0,0.5,7.5,,6.0,0.4,0.0,,,,,,,8.76751269035533,34.63072378138848,0.41784338896020534,9.214945717396777,,7.222222222222222,,,,,,,10.863839032935765,29.26989925259875,0.6199529316125841,10.710477047076854,,12.433264892428628,-0.13070872909803094,0.16666666666666666,-0.02178478818300508,42.881688757977415
cf495041,Chengkam Sangma,cf495041,SMA,2021,,,,,,,,,,,,,,,,,,bowl,5.0,87.0,96.0,4.0,38.0,48.0,25.0,30.0,24.0,18.0,3.0,0.0,5.4375,24.0,0.8,4.75,5.0,8.0,0.1875,0.0,,,,,,,6.621298646362098,27.70457902511078,0.6685494223363286,5.8361322876846256,6.092989042207791,9.62962962962963,,,,,,,10.183037063027466,28.527969244797976,0.6458409931695235,9.855250601572815,9.566704928265564,12.28942125348534,0.3965369927571748,0.3333333333333333,0.132178997585725,76.48502700049092
cf495041,Chengkam Sangma,cf495041,SMA,2023,,,,,,,,,,,,,,,,,,bowl,2.0,29.0,24.0,0.0,21.0,18.0,8.0,6.0,0.0,0.0,2.0,0.0,7.25,,0.0,7.0,8.0,,0.5,0.0,,,,,,,8.828398195149465,,0.0,8.600616002903658,9.748782467532466,,,,,,,,10.86937407882614,,0.5819671689798382,10.654628891213845,10.372738315030231,,-0.29806852405541573,0.16666666666666666,-0.04967808734256921,33.578792341678934
cf49b5ed,KD Pandey,cf49b5ed,SMA,2022,,,,,,,,,,,,,,,,,,bowl,1.0,10.0,12.0,1.0,10.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,1.0,5.0,,,0.0,0.0,,,,,,,6.088550479413424,13.85228951255539,0.8356867779204107,6.143297144931185,,,,,,,,,10.836094467775695,28.025172643188142,0.649474499784612,10.63542384503945,,,0.7593762661542589,0.09090909090909091,0.06903420601402362,65.48846342660775
cf59f9b2,PS Kataria,cf59f9b2,SMA,2019,,,,,,,,,,,,,,,,,,bowl,3.0,70.0,60.0,1.0,0.0,0.0,59.0,54.0,11.0,6.0,2.0,0.0,7.0,60.0,0.3333333333333333,,6.555555555555555,11.0,0.2,0.0,,,,,,,8.523970671178793,69.26144756277697,0.27856225930680356,,7.988585633116882,13.24074074074074,,,,,,,10.740928059017937,34.02002950794463,0.5929984563250805,,10.116018908476121,12.991721974400331,-0.6626208586836067,0.23076923076923078,-0.152912505850063,10.260186548846342
cf73ad76,JEC Franklin,cf73ad76,IPL,2011,,,,,,,,,,,,,,,,,,bowl,6.0,99.0,61.0,3.0,0.0,0.0,66.0,43.0,33.0,18.0,0.0,2.0,9.737704918032787,20.333333333333332,0.5,,9.209302325581396,11.0,0.0,0.19672131147540983,,,,,,,11.857701589414996,23.471935007385525,0.41784338896020534,,11.222435631229235,13.24074074074074,,,,,,,11.254447803091008,27.519536386104182,0.5888591558199106,,10.61681891472983,13.02045490897807,-0.19169903503510244,0.375,-0.07188713813816348,28.785811732605733
cf73ad76,JEC Franklin,cf73ad76,IPL,2012,,,,,,,,,,,,,,,,,,bowl,9.0,121.0,90.0,6.0,16.0,12.0,96.0,72.0,9.0,6.0,2.0,0.0,8.066666666666666,15.0,0.6666666666666666,8.0,8.0,9.0,0.13333333333333333,0.0,,,,,,,9.822861440120324,17.31536189069424,0.5571245186136071,9.829275431889895,9.748782467532466,10.833333333333334,,,,,,,10.68535125189514,25.190158379677367,0.6143930477613416,10.540140775445044,10.222128282875598,12.296116661689151,0.2675316635561015,0.47368421052631576,0.1267255248423638,66.07548885857207
cf77f579,Rojith Ganesh,cf77f579,SMA,2021,,,,,,,,,,,,,,,,,,bowl,1.0,16.0,6.0,0.0,0.0,0.0,16.0,6.0,0.0,0.0,0.0,0.0,16.0,,0.0,,16.0,,0.0,0.0,,,,,,,19.483361534122956,,0.0,,19.497564935064933,,,,,,,,11.473942613238055,,0.6096798913122116,,10.866678234793575,,-1.674291927453915,0.09090909090909091,-0.15220835704126492,10.53019145802651
cfa4bd2b,Y Prithvi Raj,cfa4bd2b,IPL,2019,,,,,,,,,,,,,,,,,,bowl,2.0,57.0,30.0,1.0,33.0,12.0,24.0,18.0,0.0,0.0,3.0,0.0,11.399999999999999,30.0,0.5,16.5,8.0,,0.6000000000000001,0.0,,,,,,,13.881895093062605,34.63072378138848,0.41784338896020534,20.272880578272908,9.748782467532466,,,,,,,,11.328782887727336,29.26989925259875,0.6199529316125841,11.715743852611048,10.372738315030231,,-0.6173504073667586,0.16666666666666666,-0.10289173456112652,22.46475670759436
cfa4bd2b,Y Prithvi Raj,cfa4bd2b,SMA,2019,,,,,,,,,,,,,,,,,,bowl,1.0,28.0,23.0,3.0,0.0,0.0,27.0,18.0,1.0,5.0,2.0,0.0,7.304347826086957,7.666666666666667,3.0,,9.0,1.2000000000000002,0.5217391304347826,0.0,,,,,,,8.894578091664828,8.850073855243723,2.507060333761232,,10.967380275974024,1.4444444444444446,,,,,,,10.969714830263857,27.786971897601873,0.7290637167294131,,10.460478965313055,12.4062775063538,1.4961266410917806,0.09090909090909091,0.1360115128265256,77.51595483554247
cfa4bd2b,Y Prithvi Raj,cfa4bd2b,SMA,2023,,,,,,,,,,,,,,,,,,bowl,1.0,63.0,24.0,2.0,33.0,12.0,24.0,6.0,6.0,6.0,9.0,0.0,15.75,12.0,2.0,16.5,24.0,6.0,2.25,0.0,,,,,,,19.178934010152286,13.85228951255539,1.6713735558408214,20.272880578272908,29.2463474025974,7.222222222222222,,,,,,,11.459446064477547,28.025172643188142,0.6892691082570126,11.308261151389056,11.33090597134274,12.681409781486076,-0.41630770594996946,0.09090909090909091,-0.03784615508636078,36.671575846833576
cfad138c,CK Kapugedera,cfad138c,IPL,2008,,,,,,,,,,,,,,,,,,bowl,3.0,49.0,17.0,0.0,0.0,0.0,34.0,11.0,15.0,6.0,0.0,0.0,17.294117647058822,,0.0,,18.545454545454547,15.0,0.0,0.0,,,,,,,21.05922165820643,,0.0,,22.599450265643448,18.055555555555557,,,,,,,12.375960796456324,,0.5566642485894105,,12.021783860544804,13.619741298071828,-1.7537098071305675,0.23076923076923078,-0.4047022631839772,1.8644838562983175
d014d5ac,SE Rutherford,d014d5ac,IPL,2019,,,,,,,,,,,,,,,,,,bowl,6.0,59.0,41.0,1.0,0.0,0.0,57.0,36.0,2.0,5.0,5.0,0.0,8.634146341463413,41.0,0.16666666666666666,,9.5,2.4000000000000004,0.7317073170731707,0.0,,,,,,,10.513887169328545,47.32865583456425,0.13928112965340178,,11.576679180194803,2.8888888888888893,,,,,,,10.944336783071055,33.0249335000685,0.5245755575183405,,10.698567426029577,10.63156602008918,-0.609976194155464,0.375,-0.22874107280829906,7.730786721236926
